N	S	F
0	-6.000000	22.583180
0	-5.000000	33.331667
1	0.000000	37.629775
0	9.000000	36.537652
0	17.000000	30.282008
0	19.000000	21.794495
0	5.000000	25.317978
0	-15.000000	32.726136
1	-41.000000	41.291646
0	-63.000000	48.031240
1	-69.000000	48.651824
1	-54.000000	44.090815
0	-28.000000	36.851052
0	9.000000	28.195744
0	47.000000	27.694765
0	66.000000	30.692019
0	65.000000	29.376862
0	49.000000	24.269322
0	18.000000	19.595918
0	-23.000000	30.610456
0	-49.000000	41.557190
2	-60.000000	45.365185
0	-57.000000	41.024383
0	-40.000000	28.284271
0	-10.000000	7.071068
0	12.000000	8.485281
0	26.000000	18.384776
0	32.000000	22.627417
0	30.000000	21.213203
0	20.000000	14.142136
0	12.000000	8.485281
0	6.000000	4.242641
0	2.000000	1.414214
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-19.000000	20.024984
0	-2.000000	5.830952
0	12.000000	8.485281
0	23.000000	16.401219
0	31.000000	21.931712
0	31.000000	21.931712
0	23.000000	16.401219
0	12.000000	8.485281
0	-2.000000	5.830952
0	-19.000000	20.024984
0	-28.000000	29.017236
1	-29.000000	32.140317
0	-23.000000	29.614186
0	-10.000000	22.360680
0	10.000000	15.811388
0	22.000000	17.088007
0	26.000000	18.384776
0	22.000000	17.088007
0	10.000000	15.811388
0	-10.000000	22.360680
0	-23.000000	29.614186
1	-29.000000	32.140317
0	-28.000000	29.017236
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	16.000000	15.033296
0	19.000000	16.278821
0	19.000000	14.317821
0	16.000000	11.661904
0	10.000000	15.811388
0	-4.000000	25.612497
0	-16.000000	31.780497
1	-25.000000	32.572995
0	-31.000000	29.580399
0	-34.000000	28.913665
0	-24.000000	31.080541
1	-11.000000	35.846897
0	0.000000	35.580894
0	9.000000	28.722813
0	16.000000	16.911535
0	11.000000	12.688578
0	-1.000000	24.596748
0	-10.000000	33.256578
1	-16.000000	35.355339
0	-19.000000	30.675723
0	-14.000000	20.880613
0	-2.000000	5.830952
0	7.000000	6.082763
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	7.000000	6.082763
0	6.000000	4.242641
0	7.000000	6.082763
0	10.000000	10.000000
0	16.000000	15.033296
0	19.000000	16.278821
0	19.000000	14.317821
0	16.000000	11.661904
0	10.000000	15.811388
0	-4.000000	25.612497
0	-16.000000	31.780497
1	-26.000000	32.557641
0	-34.000000	29.427878
0	-40.000000	28.284271
0	-33.000000	29.444864
1	-23.000000	32.695565
0	-9.000000	32.357379
0	9.000000	27.658633
0	31.000000	22.605309
0	42.000000	22.181073
0	47.000000	24.474477
0	41.000000	23.600847
0	24.000000	20.493902
0	-4.000000	23.151674
0	-28.000000	30.033315
1	-49.000000	37.854986
0	-57.000000	41.024383
1	-51.000000	37.749172
0	-31.000000	29.580399
0	-8.000000	21.725561
0	18.000000	17.146428
0	37.000000	22.737634
0	44.000000	25.495098
0	39.000000	22.912878
0	27.000000	17.233688
0	8.000000	11.575837
0	-13.000000	20.904545
0	-26.000000	29.154759
1	-31.000000	32.015621
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-19.000000	20.024984
0	-2.000000	5.830952
0	12.000000	8.485281
0	23.000000	16.401219
0	31.000000	21.931712
0	31.000000	21.931712
0	23.000000	16.401219
0	12.000000	8.485281
0	-2.000000	5.830952
0	-19.000000	20.024984
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	14.000000	13.038405
0	19.000000	16.278821
0	21.000000	16.155494
0	20.000000	14.142136
0	21.000000	16.155494
0	19.000000	16.278821
0	14.000000	13.038405
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-4.000000	5.099020
0	9.000000	6.708204
0	19.000000	14.317821
0	26.000000	18.867962
0	30.000000	21.213203
0	26.000000	18.867962
0	19.000000	14.317821
0	9.000000	6.708204
0	-4.000000	5.099020
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-28.000000	29.017236
0	-17.000000	20.223748
0	1.000000	7.810250
0	16.000000	11.661904
0	28.000000	19.849433
0	32.000000	22.627417
0	28.000000	19.849433
0	16.000000	11.661904
0	1.000000	7.810250
0	-17.000000	20.223748
0	-28.000000	29.017236
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-31.000000	32.015621
0	-26.000000	29.154759
0	-13.000000	20.904545
0	8.000000	11.575837
0	27.000000	17.233688
0	39.000000	22.912878
0	44.000000	25.495098
0	37.000000	22.737634
0	20.000000	17.204651
0	-2.000000	22.135944
0	-18.000000	30.789609
1	-28.000000	40.422766
0	-22.000000	46.561787
1	-10.000000	45.122057
0	7.000000	37.802116
0	14.000000	27.640550
0	11.000000	20.322401
0	-12.000000	33.585711
0	-35.000000	45.836667
2	-58.000000	52.952809
0	-66.000000	52.763624
1	-59.000000	43.965896
0	-32.000000	30.463092
0	-5.000000	21.931712
0	22.000000	19.078784
0	38.000000	23.409400
0	44.000000	24.899799
0	39.000000	21.563859
0	33.000000	18.248288
0	26.000000	14.764823
0	23.000000	16.217275
0	19.000000	16.278821
0	14.000000	13.038405
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-28.000000	29.017236
1	-29.000000	32.140317
0	-23.000000	29.614186
0	-10.000000	22.360680
0	11.000000	15.842980
0	25.000000	17.349352
0	32.000000	19.339080
0	32.000000	19.798990
0	25.000000	21.794495
0	6.000000	27.495454
0	-10.000000	32.341923
1	-23.000000	32.695565
0	-33.000000	29.444864
0	-40.000000	28.284271
0	-34.000000	29.427878
1	-26.000000	32.557641
0	-16.000000	31.780497
0	-4.000000	25.612497
0	10.000000	15.811388
0	16.000000	11.661904
0	19.000000	14.317821
0	19.000000	16.278821
0	16.000000	15.033296
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	16.000000	15.033296
0	19.000000	16.278821
0	19.000000	14.317821
0	16.000000	11.661904
0	10.000000	15.811388
0	-4.000000	25.612497
0	-16.000000	31.780497
1	-26.000000	32.557641
0	-34.000000	29.427878
0	-40.000000	28.284271
0	-34.000000	29.427878
1	-26.000000	32.557641
0	-16.000000	31.780497
0	-4.000000	25.612497
0	10.000000	15.811388
0	16.000000	11.661904
0	19.000000	14.317821
0	19.000000	16.278821
0	16.000000	15.033296
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	16.000000	15.033296
0	19.000000	16.278821
0	19.000000	14.317821
0	16.000000	11.661904
0	10.000000	15.811388
0	-3.000000	25.632011
0	-13.000000	31.921779
1	-18.000000	33.136083
0	-18.000000	31.368774
0	-13.000000	33.120990
0	2.000000	36.359318
1	17.000000	40.975602
0	22.000000	39.471509
0	17.000000	31.921779
0	2.000000	26.870058
0	-21.000000	32.078030
1	-47.000000	45.243784
0	-56.000000	53.478968
2	-48.000000	53.609701
0	-23.000000	47.507894
0	4.000000	37.202150
0	32.000000	23.790755
0	41.000000	20.024984
0	31.000000	24.758837
0	2.000000	37.576588
0	-22.000000	46.561787
2	-41.000000	47.507894
0	-45.000000	41.892720
0	-34.000000	28.600699
0	-8.000000	7.211103
0	12.000000	8.485281
0	26.000000	18.384776
0	32.000000	22.627417
0	30.000000	21.213203
0	20.000000	14.142136
0	12.000000	8.485281
0	6.000000	4.242641
0	2.000000	1.414214
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	7.000000	6.082763
0	-2.000000	5.830952
0	-14.000000	20.880613
0	-19.000000	30.675723
1	-17.000000	35.341194
0	-13.000000	33.120990
0	-7.000000	23.853721
0	1.000000	7.810250
0	1.000000	7.810250
0	-7.000000	23.853721
0	-13.000000	33.120990
1	-17.000000	35.341194
0	-19.000000	30.675723
0	-14.000000	20.880613
0	-2.000000	5.830952
0	7.000000	6.082763
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	4.000000	3.162278
0	4.000000	3.162278
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-19.000000	20.024984
0	-26.000000	29.154759
1	-26.000000	32.557641
0	-19.000000	30.675723
0	-5.000000	25.000000
0	11.000000	16.763055
0	19.000000	14.317821
0	19.000000	14.317821
0	11.000000	16.763055
0	-5.000000	25.000000
0	-19.000000	30.675723
1	-26.000000	32.557641
0	-26.000000	29.154759
0	-19.000000	20.024984
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	11.000000	10.049876
0	9.000000	6.708204
0	9.000000	6.708204
0	11.000000	10.049876
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-19.000000	20.024984
0	-2.000000	5.830952
0	12.000000	8.485281
0	23.000000	16.401219
0	31.000000	21.931712
0	31.000000	21.931712
0	24.000000	16.431677
0	15.000000	9.000000
0	4.000000	8.366600
0	-9.000000	22.383029
0	-14.000000	32.649655
1	-16.000000	35.777088
0	-16.000000	31.780497
0	-14.000000	20.880613
0	-8.000000	7.211103
0	-8.000000	21.307276
0	-4.000000	32.893768
1	4.000000	38.470768
0	16.000000	38.935845
0	22.000000	31.811947
0	27.000000	19.974984
0	21.000000	10.816654
0	4.000000	14.832397
0	-24.000000	32.496154
0	-43.000000	43.669211
2	-54.000000	46.346521
0	-52.000000	41.448764
0	-37.000000	28.442925
0	-9.000000	7.141428
0	12.000000	8.485281
0	26.000000	18.384776
0	32.000000	22.627417
0	31.000000	21.236761
0	23.000000	14.456832
0	18.000000	10.392305
0	16.000000	10.862780
0	17.000000	15.066519
0	16.000000	16.000000
0	13.000000	13.000000
0	7.000000	6.082763
0	-2.000000	5.830952
0	-14.000000	20.880613
0	-19.000000	30.675723
1	-17.000000	35.341194
0	-13.000000	33.120990
0	-7.000000	23.853721
0	1.000000	7.810250
0	1.000000	7.810250
0	-7.000000	23.853721
0	-13.000000	33.120990
1	-17.000000	35.341194
0	-19.000000	30.675723
0	-14.000000	20.880613
0	-2.000000	5.830952
0	7.000000	6.082763
0	14.000000	13.038405
0	19.000000	16.278821
0	22.000000	16.186414
0	23.000000	14.456832
0	27.000000	17.233688
0	29.000000	19.104973
0	29.000000	19.874607
0	22.000000	17.088007
0	8.000000	13.928388
0	-13.000000	20.904545
0	-31.000000	29.580399
1	-46.000000	38.209946
0	-48.000000	42.213742
1	-37.000000	40.607881
0	-16.000000	33.526109
0	5.000000	24.959968
0	26.000000	17.378147
0	37.000000	22.737634
0	39.000000	35.284558
0	32.000000	41.448764
1	21.000000	40.730824
0	6.000000	33.496268
0	-8.000000	26.683328
0	-26.000000	33.015148
0	-38.000000	43.451122
2	-45.000000	47.465777
0	-47.000000	44.305756
0	-45.000000	37.749172
0	-29.000000	31.480152
1	-14.000000	33.645208
0	0.000000	34.467376
0	13.000000	30.215890
0	25.000000	21.794495
0	26.000000	15.362291
0	25.000000	15.524175
0	22.000000	16.552945
0	17.000000	15.066519
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-19.000000	20.024984
0	-26.000000	29.154759
1	-26.000000	32.557641
0	-19.000000	30.675723
0	-5.000000	25.000000
0	11.000000	16.763055
0	19.000000	14.317821
0	19.000000	14.317821
0	11.000000	16.763055
0	-5.000000	25.000000
0	-19.000000	30.675723
1	-26.000000	32.557641
0	-26.000000	29.154759
0	-19.000000	20.024984
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	7.000000	6.082763
0	6.000000	4.242641
0	7.000000	6.082763
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-3.000000	5.196152
0	12.000000	7.348469
0	25.000000	15.524175
0	36.000000	21.354157
0	45.000000	25.980762
0	42.000000	24.738634
0	33.000000	19.364917
0	19.000000	9.539392
0	0.000000	9.797959
0	-24.000000	30.594117
0	-33.000000	44.799554
2	-33.000000	50.289164
0	-29.000000	45.902070
0	-21.000000	31.701735
0	-9.000000	10.535654
0	-13.000000	22.293497
0	-23.000000	39.736633
1	-29.000000	48.754487
1	-31.000000	48.114447
0	-29.000000	37.960506
0	-13.000000	22.293497
0	7.000000	8.888194
0	21.000000	14.387495
0	29.000000	20.615528
0	31.000000	21.931712
0	25.000000	18.027756
0	16.000000	11.661904
0	9.000000	6.708204
0	4.000000	3.162278
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	14.000000	13.038405
0	19.000000	16.278821
0	21.000000	16.155494
0	20.000000	14.142136
0	21.000000	16.155494
0	19.000000	16.278821
0	14.000000	13.038405
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	2.000000	1.414214
0	6.000000	4.242641
0	12.000000	8.485281
0	20.000000	14.142136
0	30.000000	21.213203
0	32.000000	22.627417
0	26.000000	18.384776
0	12.000000	8.485281
0	-9.000000	7.141428
0	-37.000000	28.442925
0	-52.000000	41.448764
2	-54.000000	46.346521
0	-43.000000	43.669211
0	-23.000000	32.511536
0	6.000000	15.099669
0	24.000000	12.000000
0	31.000000	21.517435
0	27.000000	33.719431
0	17.000000	39.331921
1	1.000000	37.322915
0	-11.000000	30.805844
0	-19.000000	21.047565
0	-23.000000	20.663978
0	-23.000000	29.614186
1	-19.000000	34.539832
0	-13.000000	33.120990
0	-5.000000	25.000000
0	5.000000	11.180340
0	12.000000	8.485281
0	16.000000	13.341664
0	17.000000	16.031220
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	2.000000	1.414214
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-19.000000	20.024984
0	-2.000000	5.830952
0	12.000000	8.485281
0	23.000000	16.401219
0	31.000000	21.931712
0	31.000000	21.931712
0	23.000000	16.401219
0	12.000000	8.485281
0	-2.000000	5.830952
0	-18.000000	20.049938
0	-26.000000	29.154759
1	-26.000000	32.557641
0	-19.000000	30.675723
0	-5.000000	25.000000
0	11.000000	16.763055
0	19.000000	14.317821
0	20.000000	14.352700
0	14.000000	17.029386
0	1.000000	25.709920
0	-9.000000	32.264532
1	-11.000000	35.846897
0	-10.000000	33.256578
0	-6.000000	23.874673
0	1.000000	7.810250
0	1.000000	7.810250
0	-7.000000	23.853721
0	-13.000000	33.120990
1	-17.000000	35.341194
0	-19.000000	30.675723
0	-14.000000	20.880613
0	-2.000000	5.830952
0	7.000000	6.082763
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-28.000000	29.017236
0	-17.000000	20.223748
0	1.000000	7.810250
0	16.000000	11.661904
0	28.000000	19.849433
0	32.000000	22.627417
0	28.000000	19.849433
0	16.000000	11.661904
0	1.000000	7.810250
0	-17.000000	20.223748
0	-28.000000	29.017236
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	8.000000	6.164414
0	19.000000	13.674794
0	28.000000	18.110770
0	35.000000	20.615528
0	40.000000	23.452079
0	38.000000	23.409400
0	29.000000	18.627936
0	13.000000	8.544004
0	-10.000000	7.071068
0	-39.000000	28.301943
0	-55.000000	41.121770
2	-58.000000	45.650849
0	-48.000000	42.213742
0	-25.000000	32.015621
0	6.000000	17.492856
0	25.000000	15.524175
0	32.000000	19.339080
0	27.000000	23.173260
0	10.000000	29.154759
0	-9.000000	32.264532
1	-20.000000	33.105891
0	-23.000000	29.308702
0	-18.000000	20.049938
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	11.000000	10.049876
0	18.000000	15.297059
0	22.000000	17.088007
0	23.000000	16.401219
0	21.000000	16.155494
0	11.000000	16.763055
0	-7.000000	23.853721
0	-23.000000	29.614186
1	-37.000000	32.388269
0	-49.000000	35.227830
0	-49.000000	35.227830
1	-37.000000	32.388269
0	-23.000000	29.614186
0	-7.000000	23.853721
0	11.000000	16.763055
0	21.000000	16.155494
0	23.000000	16.401219
0	22.000000	17.088007
0	18.000000	15.297059
0	11.000000	10.049876
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
0	6.000000	6.000000
0	-5.000000	5.000000
0	-20.000000	20.000000
0	-29.000000	29.000000
1	-32.000000	32.000000
0	-29.000000	29.000000
0	-20.000000	20.000000
0	-5.000000	5.000000
0	6.000000	6.000000
0	13.000000	13.000000
0	16.000000	16.000000
0	15.000000	15.000000
0	10.000000	10.000000
0	6.000000	6.000000
0	3.000000	3.000000
0	1.000000	1.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	0.000000	0.000000
0	1.000000	1.000000
0	3.000000	3.000000
0	6.000000	6.000000
0	10.000000	10.000000
0	15.000000	15.000000
0	16.000000	16.000000
0	13.000000	13.000000
